Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
112 ,601 ,1520 ,585 ,61 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-266.951233 ,0.000000 ,-22.188137 ,-19.994635 ,-0.088723 ,0.562408 ,-20.615551 ,-369.031250
113 ,614 ,1527 ,572 ,58 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-269.878052 ,0.000000 ,-22.467140 ,-20.264513 ,-0.091857 ,0.569987 ,-20.885427 ,-368.983398
114 ,630 ,1536 ,560 ,58 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-271.341461 ,0.000000 ,-22.746143 ,-20.535854 ,-0.095028 ,0.577551 ,-21.156769 ,-367.643555
115 ,648 ,1547 ,549 ,59 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-272.926849 ,0.000000 ,-23.025148 ,-20.808783 ,-0.098236 ,0.585099 ,-21.429697 ,-368.791992
116 ,666 ,1559 ,536 ,59 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-273.902435 ,0.000000 ,-23.289467 ,-21.082684 ,-0.098236 ,0.585099 ,-21.703598 ,-370.036133
117 ,684 ,1570 ,525 ,62 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-273.658539 ,0.000000 ,-23.568470 ,-21.356342 ,-0.101515 ,0.592616 ,-21.977257 ,-372.380859
118 ,703 ,1580 ,512 ,64 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-272.378052 ,0.000000 ,-23.847475 ,-21.628721 ,-0.104831 ,0.600117 ,-22.249636 ,-374.582031
119 ,724 ,1590 ,503 ,62 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-269.756104 ,0.000000 ,-24.141163 ,-21.898478 ,-0.104831 ,0.600117 ,-22.519392 ,-376.496094
120 ,747 ,1601 ,492 ,62 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-266.829285 ,0.000000 ,-24.434851 ,-22.165306 ,-0.104831 ,0.600117 ,-22.786221 ,-377.118164
121 ,773 ,1616 ,485 ,70 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-264.573181 ,0.000000 ,-24.728539 ,-22.429880 ,-0.111692 ,0.615015 ,-23.050795 ,-375.778320
122 ,798 ,1625 ,475 ,72 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-264.146362 ,0.000000 ,-25.007542 ,-22.694025 ,-0.115159 ,0.622448 ,-23.314941 ,-375.778320
123 ,820 ,1632 ,462 ,70 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-264.329285 ,0.000000 ,-25.301231 ,-22.958355 ,-0.115159 ,0.622448 ,-23.579269 ,-374.964844
124 ,848 ,1644 ,450 ,73 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-265.853668 ,0.000000 ,-25.580235 ,-23.224209 ,-0.118700 ,0.629845 ,-23.845123 ,-377.835938
125 ,876 ,1651 ,441 ,75 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-268.658539 ,0.000000 ,-25.859238 ,-23.492868 ,-0.122278 ,0.637225 ,-24.113783 ,-380.372070
126 ,907 ,1664 ,431 ,77 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-271.280487 ,0.000000 ,-26.152925 ,-23.764149 ,-0.129507 ,0.651949 ,-24.385063 ,-381.520508
127 ,938 ,1675 ,422 ,80 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-350.000000 ,-264.319275 ,-273.658539 ,0.000000 ,-26.417246 ,-24.037807 ,-0.129507 ,0.651949 ,-24.658722 ,-382.860352
128 ,969 ,1684 ,411 ,82 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-274.451233 ,0.000000 ,-26.710934 ,-24.312258 ,-0.129507 ,0.651949 ,-24.933172 ,-382.956055
129 ,1001 ,1694 ,401 ,83 ,0 ,-131.221100 ,164.026367 ,16.402637 ,-350.000000 ,-264.319275 ,-273.841461 ,0.000000 ,-26.975252 ,-24.586100 ,-0.136948 ,0.666567 ,-25.207014 ,-385.970703
130 ,1032 ,1705 ,393 ,85 ,0 ,-164.026367 ,147.623734 ,-8.201319 ,-350.000000 ,-279.003693 ,-272.560974 ,0.000000 ,-27.254257 ,-24.858660 ,-0.133192 ,0.659276 ,-25.479574 ,-387.501953
131 ,1074 ,1716 ,389 ,91 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-271.585358 ,0.000000 ,-27.547945 ,-25.130245 ,-0.140778 ,0.673819 ,-25.751160 ,-386.736328
132 ,1099 ,1728 ,377 ,97 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-270.609772 ,0.000000 ,-27.826948 ,-25.400856 ,-0.144606 ,0.681072 ,-26.021770 ,-384.535156
133 ,1128 ,1738 ,369 ,98 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-267.012207 ,0.000000 ,-28.120636 ,-25.667868 ,-0.144606 ,0.681072 ,-26.288782 ,-384.965820
134 ,1155 ,1748 ,358 ,101 ,0 ,-147.623734 ,180.429016 ,16.402637 ,-350.000000 ,-293.688110 ,-264.756104 ,0.000000 ,-28.414324 ,-25.932623 ,-0.152411 ,0.695499 ,-26.553537 ,-385.540039
135 ,1181 ,1758 ,350 ,104 ,0 ,-164.026367 ,164.026367 ,0.000000 ,-350.000000 ,-293.688110 ,-265.243896 ,0.000000 ,-28.708014 ,-26.197868 ,-0.152411 ,0.695499 ,-26.818783 ,-387.214844
136 ,1207 ,1768 ,341 ,108 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-350.000000 ,-279.003693 ,-265.731720 ,0.000000 ,-28.987017 ,-26.463600 ,-0.156386 ,0.702672 ,-27.084515 ,-392.861328
137 ,1230 ,1780 ,332 ,112 ,0 ,-164.026367 ,180.429016 ,8.201319 ,-343.000000 ,-308.372498 ,-266.890259 ,0.000000 ,-29.295389 ,-26.730490 ,-0.160399 ,0.709825 ,-27.351404 ,-395.445312
138 ,1247 ,1790 ,324 ,116 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-336.000000 ,-279.003693 ,-268.231720 ,0.000000 ,-29.574392 ,-26.998722 ,-0.164447 ,0.716958 ,-27.619637 ,-396.785156
139 ,1262 ,1800 ,316 ,119 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-329.000000 ,-279.003693 ,-270.304871 ,0.000000 ,-29.853395 ,-27.269026 ,-0.168529 ,0.724071 ,-27.889940 ,-398.077148
140 ,1274 ,1810 ,306 ,122 ,0 ,-147.623734 ,164.026367 ,8.201319 ,-322.000000 ,-279.003693 ,-271.646362 ,0.000000 ,-30.132401 ,-27.540672 ,-0.172646 ,0.731164 ,-28.161587 ,-397.646484
141 ,1289 ,1825 ,304 ,130 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-315.000000 ,-264.319275 ,-272.439026 ,0.000000 ,-30.396719 ,-27.813112 ,-0.172646 ,0.731164 ,-28.434027 ,-398.172852
142 ,1293 ,1838 ,295 ,134 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-308.000000 ,-264.319275 ,-272.134155 ,0.000000 ,-30.661039 ,-28.085245 ,-0.172646 ,0.731164 ,-28.706160 ,-398.699219
143 ,1302 ,1847 ,288 ,136 ,0 ,-147.623734 ,147.623734 ,0.000000 ,-301.000000 ,-264.319275 ,-270.304871 ,0.000000 ,-30.925358 ,-28.355551 ,-0.172646 ,0.731164 ,-28.976465 ,-399.273438
144 ,1310 ,1857 ,278 ,138 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-294.000000 ,-249.634888 ,-267.256104 ,0.000000 ,-31.174994 ,-28.622807 ,-0.176892 ,0.738181 ,-29.243721 ,-399.895508
145 ,1320 ,1868 ,272 ,143 ,0 ,-131.221100 ,147.623734 ,8.201319 ,-287.000000 ,-249.634888 ,-262.743896 ,0.000000 ,-31.424627 ,-28.885551 ,-0.181168 ,0.745179 ,-29.506466 ,-399.608398
146 ,1329 ,1880 ,266 ,145 ,0 ,-131.221100 ,131.221100 ,0.000000 ,-280.000000 ,-234.950470 ,-258.536591 ,0.000000 ,-31.659578 ,-29.144087 ,-0.181168 ,0.745179 ,-29.765001 ,-400.134766
147 ,1339 ,1892 ,260 ,151 ,0 ,-131.221100 ,131.221100 ,0.000000 ,-273.000000 ,-234.950470 ,-254.329269 ,0.000000 ,-31.894529 ,-29.398417 ,-0.181168 ,0.745179 ,-30.019331 ,-399.177734
148 ,1350 ,1903 ,256 ,152 ,0 ,-131.221100 ,114.818459 ,-8.201319 ,-266.000000 ,-220.266068 ,-249.024399 ,0.000000 ,-32.114796 ,-29.647442 ,-0.176808 ,0.738233 ,-30.268356 ,-398.555664
149 ,1360 ,1914 ,248 ,155 ,0 ,-114.818459 ,131.221100 ,8.201319 ,-259.000000 ,-220.266068 ,-244.817078 ,0.000000 ,-32.335060 ,-29.892258 ,-0.181194 ,0.745162 ,-30.513172 ,-399.608398
150 ,1373 ,1925 ,243 ,158 ,0 ,-131.221100 ,131.221100 ,0.000000 ,-252.000000 ,-234.950470 ,-240.121964 ,0.000000 ,-32.570011 ,-30.132380 ,-0.181194 ,0.745162 ,-30.753294 ,-398.364258
151 ,1392 ,1938 ,243 ,160 ,0 ,-114.818459 ,98.415825 ,-8.201319 ,-245.000000 ,-190.897263 ,-235.792694 ,0.000000 ,-32.760910 ,-30.368174 ,-0.176756 ,0.738266 ,-30.989088 ,-397.742188
152 ,1404 ,1954 ,236 ,167 ,0 ,-114.818459 ,131.221100 ,8.201319 ,-238.000000 ,-220.266068 ,-231.646347 ,0.000000 ,-32.981174 ,-30.599819 ,-0.181221 ,0.745145 ,-31.220734 ,-397.790039
153 ,1414 ,1962 ,230 ,167 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-231.000000 ,-190.897263 ,-226.768295 ,0.000000 ,-33.172073 ,-30.826588 ,-0.185708 ,0.752010 ,-31.447502 ,-398.459961
154 ,1431 ,1977 ,225 ,170 ,0 ,-114.818459 ,131.221100 ,8.201319 ,-224.000000 ,-220.266068 ,-220.487808 ,0.000000 ,-33.392338 ,-31.047075 ,-0.190222 ,0.758857 ,-31.667990 ,-399.034180
155 ,1446 ,1990 ,221 ,173 ,0 ,-114.818459 ,114.818459 ,0.000000 ,-217.000000 ,-205.581665 ,-212.865860 ,0.000000 ,-33.597919 ,-31.259941 ,-0.190222 ,0.758857 ,-31.880856 ,-401.426758
156 ,1461 ,2001 ,216 ,176 ,0 ,-114.818459 ,114.818459 ,0.000000 ,-210.000000 ,-205.581665 ,-205.000000 ,0.000000 ,-33.803501 ,-31.464941 ,-0.190222 ,0.758857 ,-32.085857 ,-402.383789
157 ,1476 ,2012 ,215 ,183 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-203.000000 ,-190.897263 ,-197.317078 ,0.000000 ,-33.994400 ,-31.662258 ,-0.194807 ,0.765657 ,-32.283173 ,-404.202148
158 ,1490 ,2026 ,211 ,185 ,0 ,-114.818459 ,131.221100 ,8.201319 ,-196.000000 ,-220.266068 ,-188.292694 ,0.000000 ,-34.214664 ,-31.850552 ,-0.199419 ,0.772439 ,-32.471466 ,-406.307617
159 ,1504 ,2036 ,206 ,185 ,0 ,-98.415825 ,131.221100 ,16.402637 ,-189.000000 ,-205.581665 ,-179.268295 ,0.000000 ,-34.420246 ,-32.029819 ,-0.208691 ,0.785970 ,-32.650734 ,-409.322266
160 ,1519 ,2048 ,203 ,190 ,0 ,-114.818459 ,114.818459 ,0.000000 ,-182.000000 ,-205.581665 ,-171.524399 ,0.000000 ,-34.625828 ,-32.201344 ,-0.208691 ,0.785970 ,-32.822258 ,-415.877930
161 ,1539 ,2067 ,207 ,195 ,0 ,-98.415825 ,114.818459 ,8.201319 ,-175.000000 ,-190.897263 ,-165.365860 ,0.000000 ,-34.816727 ,-32.366711 ,-0.213373 ,0.792703 ,-32.987625 ,-420.806641
162 ,1550 ,2078 ,200 ,199 ,0 ,-98.415825 ,98.415825 ,0.000000 ,-168.000000 ,-176.212860 ,-162.195129 ,0.000000 ,-34.992939 ,-32.528904 ,-0.213373 ,0.792703 ,-33.149818 ,-428.415039
163 ,1561 ,2085 ,196 ,199 ,0 ,-65.610550 ,114.818459 ,24.603956 ,-161.000000 ,-161.528458 ,-160.304886 ,0.000000 ,-35.154469 ,-32.689209 ,-0.227540 ,0.812819 ,-33.310123 ,-438.128906
164 ,1576 ,2098 ,193 ,203 ,0 ,-65.610550 ,98.415825 ,16.402637 ,-154.000000 ,-146.844055 ,-159.024399 ,0.000000 ,-35.301311 ,-32.848232 ,-0.237019 ,0.826206 ,-33.469147 ,-444.588867
165 ,1584 ,2109 ,189 ,205 ,0 ,-82.013184 ,82.013184 ,0.000000 ,-147.000000 ,-146.844055 ,-156.707321 ,0.000000 ,-35.448154 ,-33.004940 ,-0.237019 ,0.826206 ,-33.625854 ,-447.029297
166 ,1601 ,2119 ,186 ,208 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-140.000000 ,-132.159637 ,-151.951218 ,0.000000 ,-35.580315 ,-33.156891 ,-0.241790 ,0.832876 ,-33.777805 ,-447.507812
167 ,1614 ,2130 ,184 ,209 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-133.000000 ,-132.159637 ,-144.329269 ,0.000000 ,-35.712475 ,-33.301224 ,-0.246578 ,0.839535 ,-33.922138 ,-449.517578
168 ,1625 ,2139 ,181 ,210 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-126.000000 ,-132.159637 ,-134.329269 ,0.000000 ,-35.844635 ,-33.435551 ,-0.251380 ,0.846183 ,-34.056465 ,-452.819336
169 ,1633 ,2143 ,176 ,211 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-119.000000 ,-132.159637 ,-123.902443 ,0.000000 ,-35.976795 ,-33.559452 ,-0.256198 ,0.852820 ,-34.180367 ,-453.297852
170 ,1644 ,2158 ,173 ,217 ,0 ,-49.207912 ,82.013184 ,16.402637 ,-112.000000 ,-117.475235 ,-114.146347 ,0.000000 ,-36.094269 ,-33.673599 ,-0.265861 ,0.866074 ,-34.294514 ,-453.824219
171 ,1649 ,2159 ,172 ,214 ,0 ,-65.610550 ,65.610550 ,0.000000 ,-105.000000 ,-117.475235 ,-105.548782 ,0.000000 ,-36.211742 ,-33.779148 ,-0.265861 ,0.866074 ,-34.400063 ,-455.355469
172 ,1664 ,2169 ,172 ,219 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-98.000000 ,-132.159637 ,-98.292686 ,0.000000 ,-36.343903 ,-33.877441 ,-0.270722 ,0.872680 ,-34.498356 ,-456.695312
173 ,1671 ,2174 ,169 ,219 ,0 ,-49.207912 ,65.610550 ,8.201319 ,-91.000000 ,-102.790833 ,-92.195122 ,0.000000 ,-36.446693 ,-33.969635 ,-0.275594 ,0.879277 ,-34.590549 ,-457.078125
174 ,1678 ,2180 ,168 ,222 ,0 ,-65.610550 ,65.610550 ,0.000000 ,-84.000000 ,-117.475235 ,-87.012199 ,0.000000 ,-36.564171 ,-34.056648 ,-0.275594 ,0.879277 ,-34.677563 ,-457.365234
175 ,1685 ,2187 ,165 ,224 ,0 ,-32.805275 ,65.610550 ,16.402637 ,-77.000000 ,-88.106430 ,-82.804878 ,0.000000 ,-36.652275 ,-34.139454 ,-0.285385 ,0.892437 ,-34.760368 ,-457.173828
176 ,1693 ,2192 ,164 ,225 ,0 ,-32.805275 ,49.207912 ,8.201319 ,-70.000000 ,-73.422028 ,-79.268295 ,0.000000 ,-36.725697 ,-34.218723 ,-0.290290 ,0.899010 ,-34.839638 ,-457.125977
177 ,1699 ,2198 ,162 ,227 ,0 ,-49.207912 ,32.805275 ,-8.201319 ,-63.000000 ,-73.422028 ,-75.426834 ,0.000000 ,-36.799122 ,-34.294147 ,-0.285377 ,0.892443 ,-34.915062 ,-457.891602
178 ,1705 ,2201 ,160 ,227 ,0 ,-16.402637 ,49.207912 ,16.402637 ,-56.000000 ,-58.737617 ,-70.792686 ,0.000000 ,-36.857857 ,-34.364941 ,-0.295216 ,0.905567 ,-34.985855 ,-457.748047
179 ,1709 ,2205 ,159 ,228 ,0 ,-32.805275 ,32.805275 ,0.000000 ,-49.000000 ,-58.737617 ,-65.426834 ,0.000000 ,-36.916595 ,-34.430367 ,-0.295216 ,0.905567 ,-35.051281 ,-457.413086
180 ,1714 ,2211 ,157 ,232 ,0 ,-16.402637 ,32.805275 ,8.201319 ,-42.000000 ,-44.053215 ,-59.451221 ,0.000000 ,-36.960648 ,-34.489819 ,-0.300147 ,0.912121 ,-35.110733 ,-457.604492
181 ,1723 ,2213 ,160 ,230 ,0 ,-16.402637 ,32.805275 ,8.201319 ,-35.000000 ,-44.053215 ,-51.829269 ,0.000000 ,-37.004704 ,-34.541649 ,-0.305083 ,0.918670 ,-35.162563 ,-456.312500
182 ,1725 ,2217 ,159 ,232 ,0 ,-32.805275 ,16.402637 ,-8.201319 ,-28.000000 ,-44.053215 ,-43.597561 ,0.000000 ,-37.048756 ,-34.585247 ,-0.300142 ,0.912124 ,-35.206161 ,-457.317383
183 ,1728 ,2219 ,155 ,231 ,0 ,-16.402637 ,16.402637 ,0.000000 ,-21.000000 ,-29.368809 ,-35.609756 ,0.000000 ,-37.078125 ,-34.620857 ,-0.300142 ,0.912124 ,-35.241772 ,-459.183594
184 ,1730 ,2218 ,155 ,234 ,0 ,0.000000 ,49.207912 ,24.603956 ,-14.000000 ,-44.053215 ,-27.804878 ,0.000000 ,-37.122177 ,-34.648663 ,-0.314991 ,0.931742 ,-35.269577 ,-460.332031
185 ,1730 ,2220 ,154 ,234 ,0 ,0.000000 ,16.402637 ,8.201319 ,-7.000000 ,-14.684404 ,-20.243902 ,0.000000 ,-37.136860 ,-34.668903 ,-0.319942 ,0.938280 ,-35.289818 ,-462.246094
186 ,1732 ,2224 ,156 ,234 ,0 ,-32.805275 ,0.000000 ,-16.402637 ,0.000000 ,-29.368809 ,-13.719513 ,0.000000 ,-37.166229 ,-34.682625 ,-0.310033 ,0.925209 ,-35.303539 ,-464.782227
187 ,1733 ,2225 ,154 ,233 ,0 ,0.000000 ,16.402637 ,8.201319 ,0.000000 ,-14.684404 ,-8.658537 ,0.000000 ,-37.180916 ,-34.691284 ,-0.314989 ,0.931744 ,-35.312199 ,-467.222656
188 ,1730 ,2225 ,153 ,233 ,0 ,0.000000 ,16.402637 ,8.201319 ,0.000000 ,-14.684404 ,-4.085366 ,0.000000 ,-37.195599 ,-34.695370 ,-0.319947 ,0.938277 ,-35.316284 ,-471.529297
189 ,1731 ,2223 ,153 ,230 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.548781 ,0.000000 ,-37.195599 ,-34.695915 ,-0.319947 ,0.938277 ,-35.316833 ,-476.075195
190 ,1733 ,2227 ,155 ,234 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.341463 ,0.000000 ,0.000000 ,0.305424 ,0.000000 ,0.000000 ,-35.315491 ,-479.137695
191 ,1726 ,2221 ,150 ,229 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,3.048780 ,0.000000 ,0.000000 ,0.308473 ,0.000000 ,0.000000 ,-35.312443 ,-483.922852
192 ,1734 ,2223 ,156 ,233 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,3.902439 ,0.000000 ,0.000000 ,0.312376 ,0.000000 ,0.000000 ,-35.308540 ,-489.138672
193 ,1732 ,2220 ,158 ,232 ,0 ,16.402637 ,16.402637 ,16.402637 ,0.000000 ,0.000000 ,4.451220 ,0.000000 ,0.000000 ,0.316827 ,0.000000 ,0.016403 ,-35.304089 ,-494.258789
194 ,1732 ,2220 ,156 ,233 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,4.573171 ,0.000000 ,0.000000 ,0.321400 ,0.000000 ,0.016403 ,-35.299515 ,-499.139648
195 ,1731 ,2219 ,156 ,233 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,3.658537 ,0.000000 ,0.000000 ,0.325059 ,0.000000 ,0.016403 ,-35.295856 ,-502.967773
196 ,1731 ,2220 ,156 ,233 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,2.865854 ,0.000000 ,0.000000 ,0.327924 ,0.000000 ,0.016403 ,-35.292992 ,-505.886719
197 ,1731 ,2221 ,152 ,231 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.768293 ,0.000000 ,0.000000 ,0.329693 ,0.000000 ,0.016403 ,-35.291222 ,-509.427734
198 ,1731 ,2221 ,151 ,230 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.670732 ,0.000000 ,0.000000 ,0.330363 ,0.000000 ,0.016403 ,-35.290550 ,-511.868164
199 ,1731 ,2220 ,152 ,230 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.304878 ,0.000000 ,0.000000 ,0.330059 ,0.000000 ,0.016403 ,-35.290855 ,-512.777344
200 ,1734 ,2226 ,154 ,235 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.792683 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-35.291649 ,-512.538086
201 ,1728 ,2220 ,150 ,232 ,0 ,0.000000 ,0.000000 ,0.000000 ,3.500000 ,0.000000 ,-1.158537 ,0.000000 ,0.000000 ,-0.001159 ,0.000000 ,0.000000 ,-35.292809 ,-511.533203
202 ,1732 ,2223 ,155 ,235 ,0 ,0.000000 ,0.000000 ,0.000000 ,7.000000 ,0.000000 ,-1.280488 ,0.000000 ,0.000000 ,-0.002439 ,0.000000 ,0.000000 ,-35.294086 ,-510.001953
203 ,1733 ,2225 ,154 ,234 ,0 ,0.000000 ,0.000000 ,0.000000 ,10.500000 ,0.000000 ,-1.158537 ,0.000000 ,0.000000 ,-0.003598 ,0.000000 ,0.000000 ,-35.295246 ,-507.657227
204 ,1732 ,2222 ,154 ,234 ,0 ,0.000000 ,0.000000 ,0.000000 ,14.000000 ,0.000000 ,-0.487805 ,0.000000 ,0.000000 ,-0.004085 ,0.000000 ,0.000000 ,-35.295734 ,-504.642578
205 ,1730 ,2223 ,155 ,235 ,0 ,0.000000 ,0.000000 ,0.000000 ,17.500000 ,0.000000 ,0.121951 ,0.000000 ,0.000000 ,-0.003963 ,0.000000 ,0.000000 ,-35.295612 ,-501.436523
206 ,1729 ,2221 ,156 ,234 ,0 ,0.000000 ,0.000000 ,0.000000 ,21.000000 ,0.000000 ,0.609756 ,0.000000 ,0.000000 ,-0.003354 ,0.000000 ,0.000000 ,-35.295002 ,-498.374023
207 ,1730 ,2220 ,155 ,233 ,0 ,0.000000 ,0.000000 ,0.000000 ,24.500000 ,0.000000 ,1.341463 ,0.000000 ,0.000000 ,-0.002012 ,0.000000 ,0.000000 ,-35.293659 ,-495.550781
208 ,1730 ,2218 ,155 ,231 ,0 ,0.000000 ,-16.402637 ,-8.201319 ,28.000000 ,14.684404 ,2.134146 ,0.000000 ,0.014684 ,0.000122 ,-0.000002 ,-0.008201 ,-35.291527 ,-493.014648
209 ,1729 ,2217 ,154 ,230 ,0 ,16.402637 ,0.000000 ,8.201319 ,31.500000 ,14.684404 ,2.926829 ,0.000000 ,0.029369 ,0.003049 ,0.000002 ,-0.000000 ,-35.288601 ,-491.004883
210 ,1728 ,2218 ,154 ,234 ,0 ,16.402637 ,0.000000 ,8.201319 ,35.000000 ,14.684404 ,3.414634 ,0.000000 ,0.044053 ,0.006463 ,0.000008 ,0.008201 ,-35.285187 ,-489.473633
211 ,1731 ,2218 ,156 ,231 ,0 ,16.402637 ,-16.402637 ,0.000000 ,38.500000 ,29.368809 ,3.780488 ,0.000000 ,0.073422 ,0.010244 ,0.000008 ,0.008201 ,-35.281406 ,-489.090820
212 ,1731 ,2220 ,157 ,233 ,0 ,0.000000 ,-16.402637 ,-8.201319 ,42.000000 ,14.684404 ,3.658537 ,0.000000 ,0.088106 ,0.013902 ,-0.000004 ,0.000000 ,-35.277748 ,-489.138672
213 ,1730 ,2218 ,156 ,233 ,0 ,32.805275 ,-16.402637 ,8.201319 ,45.500000 ,44.053215 ,4.878049 ,0.000000 ,0.132160 ,0.018780 ,0.000015 ,0.008201 ,-35.272869 ,-489.138672
214 ,1728 ,2218 ,157 ,231 ,0 ,16.402637 ,0.000000 ,8.201319 ,49.000000 ,14.684404 ,7.073171 ,0.000000 ,0.146844 ,0.025854 ,0.000036 ,0.016403 ,-35.265797 ,-490.143555
215 ,1726 ,2217 ,155 ,230 ,0 ,32.805275 ,-16.402637 ,8.201319 ,52.500000 ,44.053215 ,9.085366 ,0.000000 ,0.190897 ,0.034939 ,0.000063 ,0.024604 ,-35.256710 ,-491.148438
216 ,1726 ,2217 ,157 ,233 ,0 ,16.402637 ,-16.402637 ,0.000000 ,56.000000 ,29.368809 ,10.548780 ,0.000000 ,0.220266 ,0.045488 ,0.000063 ,0.024604 ,-35.246162 ,-493.445312
217 ,1725 ,2217 ,156 ,230 ,0 ,32.805275 ,-32.805275 ,0.000000 ,59.500000 ,58.737617 ,12.195122 ,0.000000 ,0.279004 ,0.057683 ,0.000063 ,0.024604 ,-35.233967 ,-496.699219
218 ,1724 ,2212 ,156 ,230 ,0 ,16.402637 ,-16.402637 ,0.000000 ,63.000000 ,29.368809 ,13.963415 ,0.000000 ,0.308373 ,0.071646 ,0.000063 ,0.024604 ,-35.220001 ,-500.288086
219 ,1721 ,2211 ,158 ,229 ,0 ,32.805275 ,0.000000 ,16.402637 ,66.500000 ,29.368809 ,16.524391 ,0.000000 ,0.337741 ,0.088171 ,0.000160 ,0.041006 ,-35.203480 ,-504.259766
220 ,1719 ,2211 ,155 ,231 ,0 ,32.805275 ,-16.402637 ,8.201319 ,70.000000 ,44.053215 ,18.719513 ,0.000000 ,0.381795 ,0.106890 ,0.000214 ,0.049207 ,-35.184757 ,-508.949219
221 ,1722 ,2213 ,161 ,232 ,0 ,32.805275 ,-32.805275 ,0.000000 ,73.500000 ,58.737617 ,19.512196 ,0.000000 ,0.440532 ,0.126402 ,0.000214 ,0.049207 ,-35.165245 ,-514.500000
222 ,1716 ,2211 ,161 ,231 ,0 ,16.402637 ,-32.805275 ,-8.201319 ,77.000000 ,44.053215 ,19.756098 ,0.000000 ,0.484585 ,0.146159 ,0.000145 ,0.041006 ,-35.145489 ,-520.481445
223 ,1714 ,2208 ,157 ,229 ,0 ,49.207912 ,-32.805275 ,8.201319 ,80.500000 ,73.422028 ,21.036587 ,0.000000 ,0.558007 ,0.167195 ,0.000225 ,0.049207 ,-35.124454 ,-525.888672
224 ,1713 ,2207 ,161 ,230 ,0 ,32.805275 ,-16.402637 ,8.201319 ,84.000000 ,44.053215 ,22.804878 ,0.000000 ,0.602061 ,0.190000 ,0.000311 ,0.057408 ,-35.101650 ,-530.865234
